code,name,abbr,name_eng,isin,market,market_type,security_group,sector_name,stock_kind,par_value,listed_shares,list_date,isu_cd,short_code,source_market
014530,극동유화보통주,극동유화,KukdongOil&Chem.,KR7014530000,KOSPI,KOSPI,주권,-,보통주,500.0,34869420,1991-01-31,KR7014530000,014530,KOSPI
014285,금강공업1우선주,금강공업우,KUMKANG KIND(1P),KR7014281000,KOSPI,KOSPI,주권,-,구형우선주,1000.0,589875,1989-07-31,KR7014281000,014285,KOSPI
014280,금강공업보통주,금강공업,KUMKANG KIND,KR7014280002,KOSPI,KOSPI,주권,-,보통주,1000.0,29329357,1988-09-10,KR7014280002,014280,KOSPI
008870,금비보통주,금비,Kumbi,KR7008870008,KOSPI,KOSPI,주권,-,보통주,5000.0,1000000,1990-06-08,KR7008870008,008870,KOSPI
001570,금양보통주,금양,Kumyang,KR7001570001,KOSPI,KOSPI,주권,-,보통주,500.0,58050037,1976-12-17,KR7001570001,001570,KOSPI
002995,금호건설1우선주,금호건설우,KUMHOE&C(1P),KR7002991008,KOSPI,KOSPI,주권,-,구형우선주,5000.0,292266,1988-10-06,KR7002991008,002995,KOSPI
002990,금호건설보통주,금호건설,KUMHOE&C,KR7002990000,KOSPI,KOSPI,주권,-,보통주,5000.0,36953595,1976-06-26,KR7002990000,002990,KOSPI
011785,금호석유화학1우선주,금호석유우,KumhoPetrochemical(1P),KR7011781002,KOSPI,KOSPI,주권,-,구형우선주,5000.0,3023486,1988-10-20,KR7011781002,011785,KOSPI
011780,금호석유화학보통주,금호석유,KumhoPetrochemical,KR7011780004,KOSPI,KOSPI,주권,-,보통주,5000.0,27672679,1988-01-22,KR7011780004,011780,KOSPI
214330,금호에이치티보통주,금호에이치티,"Kumho HT, Inc.",KR7214330003,KOSPI,KOSPI,주권,-,보통주,500.0,213914131,2015-11-11,KR7214330003,214330,KOSPI
001210,금호전기보통주,금호전기,KumhoElectric,KR7001210004,KOSPI,KOSPI,주권,-,보통주,500.0,38485221,1973-11-15,KR7001210004,001210,KOSPI
073240,금호타이어보통주,금호타이어,"KUMHOTIRECO.,INC",KR7073240004,KOSPI,KOSPI,주권,-,보통주,5000.0,287260287,2005-02-17,KR7073240004,073240,KOSPI
092440,기신정기 보통주,기신정기,KISHIN CORPORATION,KR7092440007,KOSPI,KOSPI,주권,-,보통주,500.0,29200000,2007-10-30,KR7092440007,092440,KOSPI
000270,기아보통주,기아,KIA CORPORATION,KR7000270009,KOSPI,KOSPI,주권,-,보통주,5000.0,399858417,1973-07-21,KR7000270009,000270,KOSPI
013700,까뮤이앤씨보통주,까뮤이앤씨,CAMUS ENGINEERING & CONSTRUCTION Inc.,KR7013700000,KOSPI,KOSPI,주권,-,보통주,500.0,45152280,1989-11-30,KR7013700000,013700,KOSPI
004545,깨끗한나라1우선주,깨끗한나라우,KleanNara(1P),KR7004541009,KOSPI,KOSPI,주권,-,구형우선주,1000.0,366160,1988-11-21,KR7004541009,004545,KOSPI
004540,깨끗한나라보통주,깨끗한나라,KleanNara,KR7004540001,KOSPI,KOSPI,주권,-,보통주,1000.0,37240693,1975-06-25,KR7004540001,004540,KOSPI
030190,나이스평가정보보통주,NICE평가정보,NICE Information Service,KR7030190003,KOSPI,KOSPI,주권,-,보통주,500.0,60107670,2023-08-08,KR7030190003,030190,KOSPI
001260,남광토건보통주,남광토건,NamkwangEngineering&Construction,KR7001260009,KOSPI,KOSPI,주권,-,보통주,5000.0,9832572,1976-12-28,KR7001260009,001260,KOSPI
008355,남선알미늄1우선주,남선알미우,NamsunAluminium(1P),KR7008351009,KOSPI,KOSPI,주권,-,구형우선주,500.0,307890,1989-12-23,KR7008351009,008355,KOSPI
008350,남선알미늄보통주,남선알미늄,NamsunAluminium,KR7008350001,KOSPI,KOSPI,주권,-,보통주,500.0,129079090,1978-05-22,KR7008350001,008350,KOSPI
004270,남성보통주,남성,Namsung,KR7004270005,KOSPI,KOSPI,주권,-,보통주,500.0,36212160,1989-11-14,KR7004270005,004270,KOSPI
003925,남양유업1우선주,남양유업우,NamyangDairyProducts(1P),KR7003921004,KOSPI,KOSPI,주권,-,구형우선주,5000.0,200000,1988-06-20,KR7003921004,003925,KOSPI
003920,남양유업보통주,남양유업,NamyangDairyProducts,KR7003920006,KOSPI,KOSPI,주권,-,보통주,5000.0,720000,1978-06-24,KR7003920006,003920,KOSPI
025860,남해화학보통주,남해화학,NamhaeChemical,KR7025860008,KOSPI,KOSPI,주권,-,보통주,1000.0,49678843,1995-11-10,KR7025860008,025860,KOSPI
005725,넥센1우선주,넥센우,NEXEN(1P),KR7005721006,KOSPI,KOSPI,주권,-,구형우선주,500.0,3600600,1989-09-23,KR7005721006,005725,KOSPI
005720,넥센보통주,넥센,NEXEN,KR7005720008,KOSPI,KOSPI,주권,-,보통주,500.0,53543977,1987-12-19,KR7005720008,005720,KOSPI
002355,넥센타이어1우선주(신형),넥센타이어1우B,NEXENTIRE(1PB),KR7002351005,KOSPI,KOSPI,주권,-,신형우선주,500.0,6500000,1999-06-08,KR7002351005,002355,KOSPI
002350,넥센타이어보통주,넥센타이어,NEXENTIRE,KR7002350007,KOSPI,KOSPI,주권,-,보통주,500.0,97667877,1976-05-19,KR7002350007,002350,KOSPI
092790,넥스틸보통주,넥스틸,NEXTEEL,KR7092790005,KOSPI,KOSPI,주권,-,보통주,500.0,26002000,2023-08-21,KR7092790005,092790,KOSPI
251270,넷마블보통주,넷마블,Netmarble Corporation,KR7251270005,KOSPI,KOSPI,주권,-,보통주,100.0,85953502,2017-05-12,KR7251270005,251270,KOSPI
090355,노루페인트 1우선주,노루페인트우,NOROO PAINT(1P),KR7090351008,KOSPI,KOSPI,주권,-,구형우선주,500.0,463126,2006-07-03,KR7090351008,090355,KOSPI
090350,노루페인트 보통주,노루페인트,NOROO PAINT,KR7090350000,KOSPI,KOSPI,주권,-,보통주,500.0,20000000,2006-07-03,KR7090350000,090350,KOSPI
000325,노루홀딩스1우선주,노루홀딩스우,NorooHoldings(1P),KR7000321000,KOSPI,KOSPI,주권,-,구형우선주,500.0,243559,1989-01-21,KR7000321000,000325,KOSPI
000320,노루홀딩스보통주,노루홀딩스,NorooHoldings,KR7000320002,KOSPI,KOSPI,주권,-,보통주,500.0,13291151,1973-08-10,KR7000320002,000320,KOSPI
006280,녹십자보통주,녹십자,Green Cross Corporation,KR7006280002,KOSPI,KOSPI,주권,-,보통주,5000.0,11686538,1989-08-01,KR7006280002,006280,KOSPI
005257,녹십자홀딩스2우선주(신형),녹십자홀딩스2우,Green Cross Holdings Corporation(2PB),KR7005252002,KOSPI,KOSPI,주권,-,신형우선주,500.0,845990,1997-03-19,KR7005252002,005257,KOSPI
005250,녹십자홀딩스보통주,녹십자홀딩스,Green Cross Holdings Corporation,KR7005250006,KOSPI,KOSPI,주권,-,보통주,500.0,47028210,1978-08-28,KR7005250006,005250,KOSPI
004370,농심보통주,농심,Nongshim,KR7004370003,KOSPI,KOSPI,주권,-,보통주,5000.0,6082642,1976-06-30,KR7004370003,004370,KOSPI
072710,농심홀딩스보통주,농심홀딩스,NongshimHoldings,KR7072710007,KOSPI,KOSPI,주권,-,보통주,5000.0,4637790,2003-07-30,KR7072710007,072710,KOSPI
058730,다스코보통주,다스코,Development Advance Solution,KR7058730003,KOSPI,KOSPI,주권,-,보통주,500.0,18796941,2004-08-02,KR7058730003,058730,KOSPI
030210,다올투자증권보통주,다올투자증권,Daol Investment & Securities,KR7030210009,KOSPI,KOSPI,주권,-,보통주,5000.0,60911106,1996-11-19,KR7030210009,030210,KOSPI
023590,다우기술보통주,다우기술,DaouTechnology,KR7023590003,KOSPI,KOSPI,주권,-,보통주,500.0,44866617,1997-08-27,KR7023590003,023590,KOSPI
145210,다이나믹디자인보통주,다이나믹디자인,Dynamic Design,KR7145210001,KOSPI,KOSPI,주권,-,보통주,500.0,17301093,2015-03-19,KR7145210001,145210,KOSPI
019680,대교보통주,대교,DAEKYO,KR7019680008,KOSPI,KOSPI,주권,-,보통주,500.0,84702850,2004-02-03,KR7019680008,019680,KOSPI
019685,대교우선주(신형),대교우B,DAEKYO(1PB),KR7019681006,KOSPI,KOSPI,주권,-,신형우선주,500.0,19426990,2004-02-03,KR7019681006,019685,KOSPI
006370,대구백화점보통주,대구백화점,DaeguDepartmentStore,KR7006370001,KOSPI,KOSPI,주권,-,보통주,5000.0,10821611,1988-10-10,KR7006370001,006370,KOSPI
00806K,대덕1우선주,대덕1우,"DAEDUCK Co.,LTD(1P)",KR700806K010,KOSPI,KOSPI,주권,-,종류주권,500.0,1212357,2018-12-19,KR700806K010,00806K,KOSPI
008060,대덕보통주,대덕,"DAEDUCK Co.,LTD",KR7008060006,KOSPI,KOSPI,주권,-,보통주,500.0,33890150,1989-01-26,KR7008060006,008060,KOSPI
353200,대덕전자보통주,대덕전자,DaeduckElectronics,KR7353200009,KOSPI,KOSPI,주권,-,보통주,500.0,49416925,2020-05-21,KR7353200009,353200,KOSPI
35320K,대덕전자우선주,대덕전자1우,DaeduckElectronics(1P),KR735320K011,KOSPI,KOSPI,주권,-,종류주권,500.0,2095519,2020-05-21,KR735320K011,35320K,KOSPI
000490,대동보통주,대동,DAEDONG CORPORATION,KR7000490003,KOSPI,KOSPI,주권,-,보통주,1000.0,25640788,1975-06-27,KR7000490003,000490,KOSPI
008110,대동전자보통주,대동전자,DAIDONGElECTRONICS,KR7008110009,KOSPI,KOSPI,주권,-,보통주,500.0,10490447,1990-06-05,KR7008110009,008110,KOSPI
005750,대림B&Co보통주,대림B&Co,DAELIM B&Co,KR7005750005,KOSPI,KOSPI,주권,-,보통주,1000.0,16672240,1992-12-23,KR7005750005,005750,KOSPI
006570,대림통상보통주,대림통상,DaelimTrading,KR7006570006,KOSPI,KOSPI,주권,-,보통주,1000.0,15225000,1975-11-20,KR7006570006,006570,KOSPI
001685,대상1우선주,대상우,Daesang(1P),KR7001681006,KOSPI,KOSPI,주권,-,구형우선주,1000.0,1370223,1989-11-21,KR7001681006,001685,KOSPI
001680,대상보통주,대상,Daesang,KR7001680008,KOSPI,KOSPI,주권,-,보통주,1000.0,34648025,1970-04-01,KR7001680008,001680,KOSPI
084695,대상홀딩스 1우선주,대상홀딩스우,Daesang Holdings(1P),KR7084691005,KOSPI,KOSPI,주권,-,구형우선주,1000.0,913482,2005-08-17,KR7084691005,084695,KOSPI
084690,대상홀딩스 보통주,대상홀딩스,Daesang Holdings,KR7084690007,KOSPI,KOSPI,주권,-,보통주,1000.0,36212538,2005-08-17,KR7084690007,084690,KOSPI
128820,대성산업보통주,대성산업,DAESUNG INDUSTRIAL,KR7128820008,KOSPI,KOSPI,주권,-,보통주,5000.0,45235478,2010-07-30,KR7128820008,128820,KOSPI
117580,대성에너지보통주,대성에너지,DAESUNG ENERGY,KR7117580001,KOSPI,KOSPI,주권,-,보통주,1000.0,27500000,2010-12-24,KR7117580001,117580,KOSPI
016710,대성홀딩스보통주,대성홀딩스,DAESUNG HOLDINGS,KR7016710006,KOSPI,KOSPI,주권,-,보통주,1000.0,16089459,1999-12-22,KR7016710006,016710,KOSPI
003545,대신증권1우선주,대신증권우,DaishinSecurities(1P),KR7003541000,KOSPI,KOSPI,주권,-,구형우선주,5000.0,26000000,1988-09-01,KR7003541000,003545,KOSPI
003547,대신증권2우선주(신형),대신증권2우B,DAISHINSECURITIES(2PB),KR7003542008,KOSPI,KOSPI,주권,-,신형우선주,5000.0,10000000,2007-11-09,KR7003542008,003547,KOSPI
003540,대신증권보통주,대신증권,DaishinSecurities,KR7003540002,KOSPI,KOSPI,주권,-,보통주,5000.0,50773400,1975-10-01,KR7003540002,003540,KOSPI
009190,대양금속보통주,대양금속,DaiyangMetal,KR7009190000,KOSPI,KOSPI,주권,-,보통주,500.0,39693320,1994-04-29,KR7009190000,009190,KOSPI
014160,대영포장보통주,대영포장,DaeyoungPackaging,KR7014160006,KOSPI,KOSPI,주권,-,보통주,500.0,108394549,1990-03-06,KR7014160006,014160,KOSPI
047040,대우건설보통주,대우건설,DaewooEngineering&Construction,KR7047040001,KOSPI,KOSPI,주권,-,보통주,5000.0,415622638,2001-03-23,KR7047040001,047040,KOSPI
009320,대우전자부품보통주,대우부품,DAEWOO ELECTRONIC COMPONENTS,KR7009320003,KOSPI,KOSPI,주권,-,보통주,500.0,49299770,1989-08-25,KR7009320003,009320,KOSPI
003090,대웅보통주,대웅,Daewoong,KR7003090008,KOSPI,KOSPI,주권,-,보통주,500.0,58141980,1973-06-26,KR7003090008,003090,KOSPI
069620,대웅제약보통주,대웅제약,DAEWOONGPHARMACEUTICAL,KR7069620003,KOSPI,KOSPI,주권,-,보통주,2500.0,11586575,2002-11-01,KR7069620003,069620,KOSPI
000430,대원강업보통주,대원강업,DaewonKangup,KR7000430009,KOSPI,KOSPI,주권,-,보통주,500.0,62000000,1977-06-22,KR7000430009,000430,KOSPI
006345,대원전선1우선주,대원전선우,DaewonCable(1P),KR7006341002,KOSPI,KOSPI,주권,-,구형우선주,500.0,2621200,1989-06-21,KR7006341002,006345,KOSPI
006340,대원전선보통주,대원전선,DaewonCable,KR7006340004,KOSPI,KOSPI,주권,-,보통주,500.0,74979175,1988-05-04,KR7006340004,006340,KOSPI
003220,대원제약보통주,대원제약,DaewonPharmaceutical,KR7003220001,KOSPI,KOSPI,주권,-,보통주,500.0,22396771,1999-12-15,KR7003220001,003220,KOSPI
024890,대원화성보통주,대원화성,DaewonChemical,KR7024890006,KOSPI,KOSPI,주권,-,보통주,500.0,41249152,1997-10-28,KR7024890006,024890,KOSPI
002880,대유에이텍,대유에이텍,"DAYOU AUTOMOTIVE SEAT TECHNOLOGY CO.,LTD",KR7002880003,KOSPI,KOSPI,주권,-,보통주,500.0,46744020,1977-02-18,KR7002880003,002880,KOSPI
000300,대유플러스보통주,대유플러스,DAYOUPLUS,KR7000300004,KOSPI,KOSPI,주권,-,보통주,500.0,126454909,1975-06-09,KR7000300004,000300,KOSPI
015230,대창단조보통주,대창단조,DaechangForging,KR7015230006,KOSPI,KOSPI,주권,-,보통주,500.0,28572230,1989-07-25,KR7015230006,015230,KOSPI
012800,대창보통주,대창,DAECHANG,KR7012800009,KOSPI,KOSPI,주권,-,보통주,500.0,91140499,1989-12-05,KR7012800009,012800,KOSPI
001070,대한방직보통주,대한방직,TaihanTextile,KR7001070002,KOSPI,KOSPI,주권,-,보통주,1000.0,5300000,1973-12-28,KR7001070002,001070,KOSPI
006650,대한유화보통주,대한유화,KOREA PETRO CHEMICAL IND,KR7006650006,KOSPI,KOSPI,주권,-,보통주,5000.0,6500000,1999-08-11,KR7006650006,006650,KOSPI
001440,대한전선보통주,대한전선,TaihanElectricWire,KR7001440007,KOSPI,KOSPI,주권,-,보통주,1000.0,186447300,1968-12-27,KR7001440007,001440,KOSPI
084010,대한제강 보통주,대한제강,Daehan Steel Co. Ltd.,KR7084010008,KOSPI,KOSPI,주권,-,보통주,1000.0,23414397,2005-10-31,KR7084010008,084010,KOSPI
001795,대한제당1우선주,대한제당우,TS(1P),KR7001791003,KOSPI,KOSPI,주권,-,구형우선주,500.0,6482760,1995-01-21,KR7001791003,001795,KOSPI
001790,대한제당보통주,대한제당,TS,KR7001790005,KOSPI,KOSPI,주권,-,보통주,500.0,89696580,1968-12-27,KR7001790005,001790,KOSPI
001130,대한제분보통주,대한제분,DaehanFlourMill,KR7001130004,KOSPI,KOSPI,주권,-,보통주,5000.0,1690000,1970-11-25,KR7001130004,001130,KOSPI
003495,대한항공1우선주,대한항공우,KoreanAirLines(1P),KR7003491008,KOSPI,KOSPI,주권,-,구형우선주,5000.0,1110794,1990-03-31,KR7003491008,003495,KOSPI
003490,대한항공보통주,대한항공,KoreanAirLines,KR7003490000,KOSPI,KOSPI,주권,-,보통주,5000.0,368220661,1966-03-18,KR7003490000,003490,KOSPI
005880,대한해운보통주,대한해운,KoreaLine,KR7005880000,KOSPI,KOSPI,주권,-,보통주,500.0,319177460,1992-04-23,KR7005880000,005880,KOSPI
003830,대한화섬보통주,대한화섬,DaehanSyntheticFibrer,KR7003830007,KOSPI,KOSPI,주권,-,보통주,5000.0,1328000,1985-12-23,KR7003830007,003830,KOSPI
016090,대현보통주,대현,Daehyun,KR7016090003,KOSPI,KOSPI,주권,-,보통주,500.0,44282310,1990-09-20,KR7016090003,016090,KOSPI
069460,대호에이엘보통주,대호에이엘,DAEHOAL,KR7069460004,KOSPI,KOSPI,주권,-,보통주,500.0,67544896,2002-11-11,KR7069460004,069460,KOSPI
192080,더블유게임즈보통주,더블유게임즈,DoubleUGames,KR7192080000,KOSPI,KOSPI,주권,-,보통주,500.0,21495906,2019-03-12,KR7192080000,192080,KOSPI
012510,더존비즈온보통주,더존비즈온,DOUZONE BIZON,KR7012510004,KOSPI,KOSPI,주권,-,보통주,500.0,30382784,1988-10-28,KR7012510004,012510,KOSPI
004835,덕성1우선주,덕성우,Duksung(1P),KR7004831004,KOSPI,KOSPI,주권,-,구형우선주,500.0,1392000,1989-12-19,KR7004831004,004835,KOSPI
004830,덕성보통주,덕성,Duksung,KR7004830006,KOSPI,KOSPI,주권,-,보통주,500.0,15680000,1987-09-25,KR7004830006,004830,KOSPI
024900,덕양산업보통주,덕양산업,DuckYangIndustry,KR7024900003,KOSPI,KOSPI,주권,-,보통주,500.0,32564980,1997-06-23,KR7024900003,024900,KOSPI
145720,덴티움보통주,덴티움,DENTIUM,KR7145720009,KOSPI,KOSPI,주권,-,보통주,500.0,11068830,2017-03-15,KR7145720009,145720,KOSPI
002150,도화엔지니어링보통주,도화엔지니어링,DOHWA ENGINEERING,KR7002150001,KOSPI,KOSPI,주권,-,보통주,500.0,33720000,2010-08-12,KR7002150001,002150,KOSPI
460850,동국씨엠보통주,동국씨엠,DONGKUK COATED METAL,KR7460850001,KOSPI,KOSPI,주권,-,보통주,5000.0,29898656,2023-06-16,KR7460850001,460850,KOSPI
460860,동국제강보통주,동국제강,DONGKUK STEEL MILL,KR7460860000,KOSPI,KOSPI,주권,-,보통주,5000.0,49608017,2023-06-16,KR7460860000,460860,KOSPI
001230,동국홀딩스보통주,동국홀딩스,DONGKUK HOLDINGS,KR7001230002,KOSPI,KOSPI,주권,-,보통주,5000.0,31800483,1988-05-09,KR7001230002,001230,KOSPI
004140,동방보통주,동방,DongbangTransport&Logistics,KR7004140000,KOSPI,KOSPI,주권,-,보통주,1000.0,47971766,1988-08-10,KR7004140000,004140,KOSPI
007590,동방아그로보통주,동방아그로,DongbangAgro,KR7007590003,KOSPI,KOSPI,주권,-,보통주,500.0,13617577,1977-06-29,KR7007590003,007590,KOSPI
005965,동부건설1우선주,동부건설우,Dongbu(1P),KR7005961008,KOSPI,KOSPI,주권,-,구형우선주,5000.0,225732,1990-06-21,KR7005961008,005965,KOSPI
005960,동부건설보통주,동부건설,Dongbu Corporation,KR7005960000,KOSPI,KOSPI,주권,-,보통주,5000.0,22946345,1978-10-30,KR7005960000,005960,KOSPI
026960,동서보통주,동서,DONGSUH,KR7026960005,KOSPI,KOSPI,주권,-,보통주,500.0,99700000,2016-07-15,KR7026960005,026960,KOSPI
002210,동성제약보통주,동성제약,DongsungPharmaceutical,KR7002210003,KOSPI,KOSPI,주권,-,보통주,1000.0,26100970,1990-01-19,KR7002210003,002210,KOSPI
102260,동성케미컬보통주,동성케미컬,"DONGSUNG CHEMICAL Co., Ltd.",KR7102260007,KOSPI,KOSPI,주권,-,보통주,1000.0,49689728,2008-06-23,KR7102260007,102260,KOSPI
000640,동아쏘시오홀딩스보통주,동아쏘시오홀딩스,Dong-A Socio Holdings,KR7000640003,KOSPI,KOSPI,주권,-,보통주,5000.0,6348913,1970-02-10,KR7000640003,000640,KOSPI
170900,동아에스티보통주,동아에스티,Donga ST,KR7170900005,KOSPI,KOSPI,주권,-,보통주,5000.0,8835298,2013-04-08,KR7170900005,170900,KOSPI
028100,동아지질보통주,동아지질,Dong-Ah Geological Engineering Company,KR7028100006,KOSPI,KOSPI,주권,-,보통주,500.0,14052646,2009-06-12,KR7028100006,028100,KOSPI
282690,동아타이어공업보통주,동아타이어,DONG AH TIRE,KR7282690007,KOSPI,KOSPI,주권,-,보통주,500.0,13733015,2017-11-29,KR7282690007,282690,KOSPI
001525,동양1우선주,동양우,TONGYANG(1P),KR7001521004,KOSPI,KOSPI,주권,-,구형우선주,500.0,617731,1989-09-30,KR7001521004,001525,KOSPI
001527,동양2우선주(신형),동양2우B,TONGYANG(2PB),KR7001522002,KOSPI,KOSPI,주권,-,신형우선주,500.0,308569,1999-01-28,KR7001522002,001527,KOSPI
084670,동양고속보통주,동양고속,DONGYANG EXPRESS CORP.,KR7084670009,KOSPI,KOSPI,주권,-,보통주,5000.0,2895569,2005-07-25,KR7084670009,084670,KOSPI
001520,동양보통주,동양,TONGYANG,KR7001520006,KOSPI,KOSPI,주권,-,보통주,500.0,238684063,1976-06-25,KR7001520006,001520,KOSPI
082640,동양생명보험보통주,동양생명,TONGYANG LIFE INSURANCE,KR7082640004,KOSPI,KOSPI,주권,-,보통주,5000.0,161358585,2009-10-08,KR7082640004,082640,KOSPI
008970,동양철관보통주,동양철관,DongyangSteelPipe,KR7008970006,KOSPI,KOSPI,주권,-,보통주,500.0,146005652,1977-03-05,KR7008970006,008970,KOSPI
092780,동양피스톤보통주,동양피스톤,DONGYANG PISTON,KR7092780006,KOSPI,KOSPI,주권,-,보통주,500.0,13168460,2017-12-08,KR7092780006,092780,KOSPI
049770,동원F&B보통주,동원F&B,"DongwonF&B Co.,Ltd.",KR7049770001,KOSPI,KOSPI,주권,-,보통주,1000.0,19295620,2000-11-23,KR7049770001,049770,KOSPI
018500,동원금속보통주,동원금속,DONGWON METAL,KR7018500009,KOSPI,KOSPI,주권,-,보통주,500.0,46754933,1995-11-10,KR7018500009,018500,KOSPI
006040,동원산업보통주,동원산업,DongwonIndustries,KR7006040000,KOSPI,KOSPI,주권,-,보통주,1000.0,36021895,1989-03-07,KR7006040000,006040,KOSPI
030720,동원수산보통주,동원수산,DongwonFisheries,KR7030720007,KOSPI,KOSPI,주권,-,보통주,5000.0,4653805,1996-11-22,KR7030720007,030720,KOSPI
014825,동원시스템즈1우선주,동원시스템즈우,Dongwon Systems Corporation(1P),KR7014821003,KOSPI,KOSPI,주권,-,구형우선주,5000.0,264111,1995-01-21,KR7014821003,014825,KOSPI
014820,동원시스템즈보통주,동원시스템즈,Dongwon Systems Corporation,KR7014820005,KOSPI,KOSPI,주권,-,보통주,5000.0,28991282,1994-03-29,KR7014820005,014820,KOSPI
111380,동인기연보통주,동인기연,DONG IN ENTECH,KR7111380002,KOSPI,KOSPI,주권,-,보통주,100.0,6128000,2023-11-21,KR7111380002,111380,KOSPI
163560,동일고무벨트보통주,동일고무벨트,DRB Industrial,KR7163560006,KOSPI,KOSPI,주권,-,보통주,500.0,13900000,2012-10-19,KR7163560006,163560,KOSPI
004890,동일산업보통주,동일산업,"DONGILINDUSTRIESCO.,LTD",KR7004890000,KOSPI,KOSPI,주권,-,보통주,5000.0,2425215,2005-06-30,KR7004890000,004890,KOSPI
002690,동일제강보통주,동일제강,"DONG IL STEEL MFG CO., LTD",KR7002690006,KOSPI,KOSPI,주권,-,보통주,500.0,20300360,2015-09-24,KR7002690006,002690,KOSPI
000020,동화약품보통주,동화약품,DongwhaPharm,KR7000020008,KOSPI,KOSPI,주권,-,보통주,1000.0,27931470,1976-03-24,KR7000020008,000020,KOSPI
000155,두산1우선주,두산우,DOOSAN(1P),KR7000151001,KOSPI,KOSPI,주권,-,구형우선주,5000.0,3996462,1986-07-31,KR7000151001,000155,KOSPI
000157,두산2우선주(신형),두산2우B,DOOSAN(2PB),KR7000152009,KOSPI,KOSPI,주권,-,신형우선주,5000.0,893038,1999-12-03,KR7000152009,000157,KOSPI
454910,두산로보틱스보통주,두산로보틱스,Doosan Robotics,KR7454910001,KOSPI,KOSPI,주권,-,보통주,500.0,64819980,2023-10-05,KR7454910001,454910,KOSPI
